tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,tweet_created
5.70E+17,positive,1,,,American,ESPartee,0,2/24/15 9:23
5.70E+17,negative,1,longlines,0.633,American,cmrqt,0,2/24/15 9:21
5.70E+17,negative,1,Cancelled Flight,0.6632,American,mmanny,0,2/24/15 9:20
5.70E+17,neutral,1,,,American,pokecrastinator,0,2/24/15 9:20
5.70E+17,positive,0.6892,,0,American,superyan,0,2/24/15 9:19
5.70E+17,neutral,0.671,,,American,MeeestarCoke,0,2/24/15 9:19
5.70E+17,positive,1,,,American,pilot991,0,2/24/15 9:18
5.70E+17,positive,1,,,American,PappasitosTXMEX,0,2/24/15 9:18
5.70E+17,negative,1,Can't Tell,0.6472,American,BartonDVM,0,2/24/15 9:17
5.70E+17,negative,1,Customer Service Issue,0.663,American,andrearamy,0,2/24/15 9:15
5.70E+17,negative,1,Flight Attendant Complaints,0.6553,American,BartonDVM,0,2/24/15 9:15
5.70E+17,neutral,0.6771,,,American,krisdelcampo,0,2/24/15 9:14
5.70E+17,negative,1,Customer Service Issue,0.6658,American,corinnec,0,2/24/15 9:14
5.70E+17,positive,1,,,American,beckyw618,0,2/24/15 9:14
5.70E+17,positive,0.6552,,,American,marypoppings,0,2/24/15 9:12
5.70E+17,negative,0.7148,Can't Tell,0.3889,American,rqualls,0,2/24/15 9:11
5.70E+17,negative,1,Flight Attendant Complaints,0.6503,American,rqualls,0,2/24/15 9:10
5.70E+17,negative,1,Flight Booking Problems,0.6458,American,nataliewsj,0,2/24/15 9:09
5.70E+17,negative,0.6432,Flight Booking Problems,0.3331,American,SuperGlueMom,0,2/24/15 9:07
5.70E+17,negative,1,Customer Service Issue,0.3555,American,weezerandburnie,0,2/24/15 9:06
5.70E+17,negative,1,Cancelled Flight,1,American,farfalla818,0,2/24/15 9:06
5.70E+17,negative,0.667,Cancelled Flight,0.667,American,hooton,0,2/24/15 9:05
5.70E+17,negative,1,Late Flight,0.6496,American,Flora_Lola_NYC,0,2/24/15 9:03
5.70E+17,negative,1,Cancelled Flight,0.6774,American,susqhb,0,2/24/15 9:02
5.70E+17,neutral,0.6159,,0,American,pbpinftworth,0,2/24/15 9:02
5.70E+17,negative,1,Flight Attendant Complaints,0.6688,American,alinaxkristin,0,2/24/15 9:02
5.70E+17,negative,1,Flight Booking Problems,1,American,marianela_mt,0,2/24/15 9:01
5.70E+17,positive,1,,,American,ralvesp,0,2/24/15 9:01
5.70E+17,negative,1,Bad Flight,0.6721,American,weezerandburnie,0,2/24/15 9:00
5.70E+17,negative,1,Can't Tell,1,American,RossWGibson,0,2/24/15 9:00
5.70E+17,negative,1,Lost Luggage,1,American,jacquelinewins6,0,2/24/15 8:58
5.70E+17,neutral,0.6925,,0,American,fromknecht,0,2/24/15 8:57
5.70E+17,positive,1,,,American,Runts54,0,2/24/15 8:56
5.70E+17,positive,0.6743,,,American,vMongo,0,2/24/15 8:55
5.70E+17,negative,0.6982,Can't Tell,0.3848,American,JESSICRUNK,0,2/24/15 8:55
5.70E+17,negative,1,Flight Booking Problems,0.6557,American,kdtate,0,2/24/15 8:54
5.70E+17,negative,1,Late Flight,0.3443,American,JR_Fett,0,2/24/15 8:53
5.70E+17,positive,1,,,American,Runts54,0,2/24/15 8:52
5.70E+17,positive,0.6708,,0,American,IDontRentPigs,0,2/24/15 8:51
5.70E+17,negative,1,Customer Service Issue,1,American,fetsyat001,0,2/24/15 8:51
5.70E+17,positive,0.6937,,,American,towbinator,0,2/24/15 8:50
5.70E+17,neutral,1,,,American,dfwairport,0,2/24/15 8:49
5.70E+17,negative,0.6314,Late Flight,0.3354,American,Alexx_B_M,0,2/24/15 8:49
5.70E+17,positive,1,,,American,dfwairport,1,2/24/15 8:48
5.70E+17,neutral,1,,,American,SGomez9606,0,2/24/15 8:48
5.70E+17,negative,1,Bad Flight,1,American,Alexx_B_M,0,2/24/15 8:47
5.70E+17,neutral,0.6436,,0,American,marianela_mt,0,2/24/15 8:47
5.70E+17,neutral,1,,,American,towbinator,0,2/24/15 8:47
5.70E+17,positive,1,,,American,ELLLORRAC,0,2/24/15 8:46
5.70E+17,neutral,1,,,American,beckyw618,0,2/24/15 8:45
5.70E+17,neutral,0.6564,,,American,RayonHarris,0,2/24/15 8:44
5.70E+17,neutral,0.6786,,,American,BriannAtl35,0,2/24/15 8:42
5.70E+17,negative,1,Cancelled Flight,1,American,lpalumbo,0,2/24/15 8:40
5.70E+17,negative,1,Flight Attendant Complaints,1,American,weezerandburnie,0,2/24/15 8:40
5.70E+17,neutral,1,,,American,RockUrHumanity,0,2/24/15 8:38
5.70E+17,negative,1,Flight Booking Problems,1,American,amandakryska,0,2/24/15 8:38
5.70E+17,neutral,0.6924,,0,American,MeeestarCoke,0,2/24/15 8:37
5.70E+17,negative,1,Cancelled Flight,1,American,marianela_mt,0,2/24/15 8:37
5.70E+17,negative,1,Flight Attendant Complaints,0.3446,American,weezerandburnie,0,2/24/15 8:37
5.70E+17,negative,1,Bad Flight,0.3667,American,APOinc,0,2/24/15 8:35
5.70E+17,neutral,0.7068,,0,American,Jacqueline062,0,2/24/15 8:31
5.70E+17,positive,0.6454,,0,American,jacquelinewins6,0,2/24/15 8:30
5.70E+17,positive,0.6236,,,American,Bishop71Bishop,0,2/24/15 8:30
5.70E+17,neutral,1,,,American,ChrisAlanRobin,0,2/24/15 8:30
5.70E+17,neutral,1,,,American,immz99,0,2/24/15 8:27
5.70E+17,neutral,1,,,American,laurmar737,0,2/24/15 8:26
5.70E+17,negative,1,Customer Service Issue,1,American,whitejen99,0,2/24/15 8:26
5.70E+17,neutral,0.6774,,,American,AirlineAdviser,0,2/24/15 8:25
5.70E+17,neutral,0.6683,,0,American,ransvoice,0,2/24/15 8:25
5.70E+17,neutral,1,,,American,BriannAtl35,0,2/24/15 8:24
5.70E+17,neutral,0.6725,,,American,towbinator,0,2/24/15 8:24
5.70E+17,negative,1,Bad Flight,0.3614,American,LibHig,0,2/24/15 8:23
5.70E+17,negative,1,Can't Tell,0.6399,American,vysed,0,2/24/15 8:22
5.70E+17,negative,1,Bad Flight,0.7085,American,kdtate,0,2/24/15 8:21
5.70E+17,negative,1,Late Flight,1,American,ELLLORRAC,0,2/24/15 8:21
5.70E+17,neutral,1,,,American,Bishop71Bishop,0,2/24/15 8:20
5.70E+17,positive,0.6188,,,American,JeffTitelius,1,2/24/15 8:16
5.70E+17,neutral,1,,,American,RobertDwyer,0,2/24/15 8:16
5.70E+17,positive,0.6607,,,American,DanJWillis,0,2/24/15 8:15
5.70E+17,negative,1,Late Flight,0.6685,American,StrongerOrgs,0,2/24/15 8:13
5.70E+17,negative,1,Can't Tell,0.3579,American,VeggieWhisperer,0,2/24/15 8:11
5.70E+17,neutral,0.6858,,0,American,marianela_mt,0,2/24/15 8:11
5.70E+17,neutral,1,,,American,bri__m,0,2/24/15 8:10
5.70E+17,negative,0.6681,Customer Service Issue,0.6681,American,oobunillaoo,0,2/24/15 8:10
5.70E+17,negative,0.6687,Flight Booking Problems,0.3442,American,PowerSurgeMusic,0,2/24/15 8:08
5.70E+17,negative,1,Late Flight,1,American,skogsbergh,0,2/24/15 8:08
5.70E+17,positive,0.6802,,,American,DarknesProdigy,0,2/24/15 8:08
5.70E+17,negative,1,Lost Luggage,0.3585,American,joannabananajo,0,2/24/15 8:04
5.70E+17,negative,0.669,Customer Service Issue,0.669,American,ELLLORRAC,0,2/24/15 8:03
5.70E+17,negative,1,Lost Luggage,0.6635,American,alas3k,0,2/24/15 8:02
5.70E+17,negative,0.7276,Can't Tell,0.7276,American,fantacychristin,0,2/24/15 8:00
5.70E+17,negative,1,Can't Tell,0.6588,American,erinfoyLA,0,2/24/15 7:59
5.70E+17,negative,0.635,Customer Service Issue,0.3285,American,oobunillaoo,0,2/24/15 7:58
5.70E+17,negative,0.6866,Lost Luggage,0.352,American,Kukirani,0,2/24/15 7:56
5.70E+17,negative,1,Customer Service Issue,0.6914,American,blueswingpark,0,2/24/15 7:55
5.70E+17,neutral,0.6616,,0,American,oobunillaoo,0,2/24/15 7:55
5.70E+17,negative,1,Customer Service Issue,1,American,blueswingpark,0,2/24/15 7:54
5.70E+17,negative,1,Customer Service Issue,0.6611,American,ELLLORRAC,0,2/24/15 7:54
5.70E+17,negative,1,Lost Luggage,0.689,American,jacquelinewins6,0,2/24/15 7:53
5.70E+17,negative,1,Late Flight,0.6683,American,MGregoryBrown,0,2/24/15 7:50
5.70E+17,positive,0.6821,,0,American,JR_Fett,0,2/24/15 7:50
5.70E+17,neutral,1,,,American,AmesB89,0,2/24/15 7:50
5.70E+17,neutral,1,,,American,Looluca,0,2/24/15 7:49
5.70E+17,negative,0.6782,Customer Service Issue,0.6782,American,MyCustoAdvocate,0,2/24/15 7:48
5.70E+17,negative,0.6781,Can't Tell,0.3411,American,JR_Fett,0,2/24/15 7:47
5.70E+17,negative,1,Flight Attendant Complaints,0.3602,American,dwjudson,0,2/24/15 7:45
5.70E+17,negative,1,Late Flight,1,American,dwjudson,0,2/24/15 7:44
5.70E+17,neutral,1,,,American,DarknesProdigy,0,2/24/15 7:44
5.70E+17,negative,0.6707,longlines,0.3377,American,georgetietjen,0,2/24/15 7:44
5.70E+17,negative,1,Cancelled Flight,0.6831,American,dwjudson,0,2/24/15 7:43
5.70E+17,negative,1,Customer Service Issue,0.6789,American,m_jl_c,0,2/24/15 7:42
5.70E+17,neutral,0.6579,,0,American,LSNorwich,0,2/24/15 7:41
5.70E+17,neutral,0.6779,,0,American,LSNorwich,0,2/24/15 7:40
5.70E+17,negative,1,Flight Booking Problems,0.3615,American,LSNorwich,0,2/24/15 7:40
5.70E+17,negative,1,Flight Attendant Complaints,0.3646,American,Flora_Lola_NYC,0,2/24/15 7:40
5.70E+17,positive,1,,,American,nicole__cooper,0,2/24/15 7:37
5.70E+17,neutral,0.3544,,0,American,jacquelinewins6,0,2/24/15 7:34
5.70E+17,negative,1,Late Flight,0.6927,American,JR_Fett,0,2/24/15 7:34
5.70E+17,positive,1,,,American,ShpprMktMichael,0,2/24/15 7:34
5.70E+17,negative,0.6307,Customer Service Issue,0.3168,American,planedoc71,0,2/24/15 7:32
5.70E+17,negative,1,Can't Tell,0.6845,American,JR_Fett,0,2/24/15 7:32
5.70E+17,negative,1,Customer Service Issue,0.6839,American,MauererPower,0,2/24/15 7:31
5.70E+17,negative,1,Customer Service Issue,1,American,mwecker,0,2/24/15 7:30
5.70E+17,neutral,1,,,American,georgetietjen,0,2/24/15 7:29
5.70E+17,neutral,1,,,American,nicole__cooper,0,2/24/15 7:25
5.70E+17,negative,1,Late Flight,0.6758,American,JR_Fett,0,2/24/15 7:24
5.70E+17,negative,1,Late Flight,1,American,jeremyleewhite,0,2/24/15 7:22
5.70E+17,positive,1,,,American,georgetietjen,0,2/24/15 7:21
5.70E+17,negative,0.6753,Lost Luggage,0.6753,American,jacquelinewins6,0,2/24/15 7:19
5.70E+17,positive,1,,,American,ShpprMktMichael,0,2/24/15 7:17
5.70E+17,negative,1,Late Flight,1,American,coyj1622,0,2/24/15 7:17
5.70E+17,neutral,1,,,American,petchmo,0,2/24/15 7:17
5.70E+17,neutral,1,,,American,brech7,0,2/24/15 7:16
5.70E+17,negative,1,Can't Tell,0.6341,American,mwecker,0,2/24/15 7:16
5.70E+17,positive,1,,,American,Lauren_Nann,0,2/24/15 7:16
5.70E+17,neutral,0.662,,,American,LSNorwich,0,2/24/15 7:15
5.70E+17,negative,0.6812,Lost Luggage,0.3652,American,betorides,0,2/24/15 7:15
5.70E+17,negative,1,Late Flight,0.3531,American,JotakaEaddy,0,2/24/15 7:15
5.70E+17,negative,1,Can't Tell,0.6955,American,mwecker,0,2/24/15 7:14
5.70E+17,neutral,1,,,American,JonKohler,0,2/24/15 7:14
5.70E+17,negative,1,Lost Luggage,1,American,dianafakhouri,0,2/24/15 7:14
5.70E+17,negative,1,Flight Attendant Complaints,0.6654,American,mwecker,0,2/24/15 7:13
5.70E+17,negative,1,Customer Service Issue,1,American,betorides,0,2/24/15 7:12
5.70E+17,negative,1,Late Flight,0.3468,American,JR_Fett,0,2/24/15 7:11
5.70E+17,positive,1,,,American,georgetietjen,0,2/24/15 7:10
5.70E+17,negative,1,Flight Booking Problems,1,American,jeremyleewhite,0,2/24/15 7:10
5.70E+17,negative,0.6952,Flight Booking Problems,0.6952,American,LSNorwich,0,2/24/15 7:08
5.70E+17,positive,1,,,American,ShpprMktMichael,0,2/24/15 7:08
5.70E+17,negative,1,Late Flight,0.708,American,JotakaEaddy,0,2/24/15 7:05
5.70E+17,negative,1,Lost Luggage,1,American,betorides,0,2/24/15 7:05
5.70E+17,neutral,1,,,American,ThotWalking,0,2/24/15 7:05
5.70E+17,negative,0.6576,Bad Flight,0.6576,American,ThotWalking,0,2/24/15 7:02
5.70E+17,neutral,1,,,American,jeremyleewhite,0,2/24/15 7:02
5.70E+17,neutral,0.6811,,0,American,AmieHCrawford,0,2/24/15 7:02
5.70E+17,positive,1,,,American,JohnCFitness,0,2/24/15 6:59
5.70E+17,negative,0.7175,Late Flight,0.3633,American,ShpprMktMichael,0,2/24/15 6:59
5.70E+17,positive,1,,,American,emhammer5805,0,2/24/15 6:54
5.70E+17,negative,1,Lost Luggage,1,American,JonKohler,0,2/24/15 6:54
5.70E+17,neutral,1,,,American,ThotWalking,0,2/24/15 6:53
5.70E+17,negative,1,Bad Flight,0.6358,American,NicholasAram,0,2/24/15 6:51
5.70E+17,neutral,0.6917,,0,American,AmieHCrawford,0,2/24/15 6:51
5.70E+17,neutral,1,,,American,MiddleSeatView,0,2/24/15 6:50
5.70E+17,negative,1,Flight Booking Problems,0.7132,American,jeremyleewhite,0,2/24/15 6:48
5.70E+17,negative,1,Bad Flight,1,American,NicholasAram,0,2/24/15 6:43
5.70E+17,neutral,1,,,American,hungariannomad,0,2/24/15 6:43
5.70E+17,negative,1,Bad Flight,0.3644,American,JR_Fett,0,2/24/15 6:41
5.70E+17,negative,1,Late Flight,1,American,ryan22042,0,2/24/15 6:38
5.70E+17,negative,1,Bad Flight,1,American,beantownmatty,0,2/24/15 6:35
5.70E+17,positive,0.6427,,0,American,beantownmatty,0,2/24/15 6:31
5.70E+17,negative,0.6974,Customer Service Issue,0.3755,American,ChellyChelly,0,2/24/15 6:30
5.70E+17,neutral,1,,,American,bsauce2011,0,2/24/15 6:25
5.70E+17,positive,1,,,American,rundallas57,0,2/24/15 6:25
5.70E+17,negative,1,Customer Service Issue,1,American,bsauce2011,0,2/24/15 6:25
5.70E+17,negative,0.6824,Bad Flight,0.3665,American,ChellyChelly,0,2/24/15 6:20
5.70E+17,negative,1,Flight Booking Problems,0.6688,American,ChellyChelly,0,2/24/15 6:20
5.70E+17,neutral,0.6857,,,American,beantownmatty,0,2/24/15 6:19
5.70E+17,negative,1,Flight Attendant Complaints,1,American,EMesaLaw,0,2/24/15 6:19
5.70E+17,negative,1,Can't Tell,0.3656,American,EMesaLaw,0,2/24/15 6:17
5.70E+17,positive,0.6723,,,American,Daphnewayans,0,2/24/15 6:13
5.70E+17,neutral,1,,,American,bsauce2011,0,2/24/15 6:13
5.70E+17,neutral,0.6565,,,American,oobunillaoo,0,2/24/15 6:13
5.70E+17,negative,0.6578,Bad Flight,0.3498,American,Rachelgaffney,0,2/24/15 6:13
5.70E+17,negative,1,Customer Service Issue,0.6576,American,bsauce2011,0,2/24/15 6:13
5.70E+17,positive,1,,,American,chadstallion,0,2/24/15 6:11
5.70E+17,negative,1,Customer Service Issue,1,American,KyleFerrel,0,2/24/15 6:11
5.70E+17,negative,1,Customer Service Issue,1,American,ChellyChelly,0,2/24/15 6:09
5.70E+17,negative,1,Late Flight,0.6446,American,beantownmatty,0,2/24/15 6:08
5.70E+17,positive,1,,,American,MareishaWinters,0,2/24/15 6:07
5.70E+17,neutral,1,,,American,bsauce2011,0,2/24/15 6:07
5.70E+17,negative,1,Customer Service Issue,0.6505,American,bsauce2011,0,2/24/15 6:05
5.70E+17,negative,0.6837,Late Flight,0.3745,American,beantownmatty,0,2/24/15 6:03
5.70E+17,neutral,1,,,American,WhatSarahSayzz,0,2/24/15 6:03
5.70E+17,positive,1,,,American,Rachelgaffney,0,2/24/15 6:03
5.70E+17,negative,0.6894,Can't Tell,0.3611,American,Dumas2TTG,0,2/24/15 6:02
5.70E+17,neutral,1,,,American,RockUrHumanity,0,2/24/15 6:01
5.70E+17,negative,1,Late Flight,0.3358,American,Dumas2TTG,0,2/24/15 5:59
5.70E+17,positive,1,,,American,barrysterling,0,2/24/15 5:54
5.70E+17,negative,1,Bad Flight,0.6895,American,beantownmatty,0,2/24/15 5:54
5.70E+17,positive,1,,,American,THE_amandajean,0,2/24/15 5:54
5.70E+17,negative,1,Customer Service Issue,1,American,mirandaash,0,2/24/15 5:54
5.70E+17,neutral,0.6773,,0,American,oobunillaoo,0,2/24/15 5:53
5.70E+17,positive,0.6864,,,American,dwjudson,0,2/24/15 5:53
5.70E+17,neutral,1,,,American,oobunillaoo,0,2/24/15 5:53
5.70E+17,neutral,1,,,American,RockUrHumanity,0,2/24/15 5:52
5.70E+17,negative,1,Can't Tell,0.6495,American,Dumas2TTG,0,2/24/15 5:51
5.70E+17,neutral,1,,,American,THE_amandajean,0,2/24/15 5:48
5.70E+17,negative,1,Customer Service Issue,0.6503,American,mirandaash,0,2/24/15 5:48
5.70E+17,negative,0.6865,Customer Service Issue,0.6865,American,ELLLORRAC,0,2/24/15 5:47
5.70E+17,neutral,0.6752,,0,American,oobunillaoo,0,2/24/15 5:46
5.70E+17,positive,1,,,American,derrekhull,0,2/24/15 5:45
5.70E+17,neutral,1,,,American,derrekhull,0,2/24/15 5:41
5.70E+17,neutral,0.6646,,0,American,oobunillaoo,0,2/24/15 5:40
5.70E+17,negative,1,Customer Service Issue,0.6591,American,mirandaash,0,2/24/15 5:40
5.70E+17,positive,1,,,American,LisaMitchL,0,2/24/15 5:39
5.70E+17,negative,1,Bad Flight,0.6717,American,Aero0729,0,2/24/15 5:35
5.70E+17,neutral,0.6528,,0,American,unBRokEn_faith,0,2/24/15 5:35
5.70E+17,negative,1,Bad Flight,0.6663,American,Aero0729,0,2/24/15 5:34
5.70E+17,negative,0.6389,Bad Flight,0.3581,American,jamiecook79,0,2/24/15 5:32
5.70E+17,negative,1,Bad Flight,0.6639,American,Aero0729,0,2/24/15 5:32
5.70E+17,negative,1,Flight Attendant Complaints,0.6722,American,msolor,0,2/24/15 5:26
5.70E+17,negative,1,Lost Luggage,1,American,caprisuncerys,0,2/24/15 5:25
5.70E+17,positive,1,,,American,aprilteybrown,0,2/24/15 5:22
5.70E+17,negative,0.6418,Can't Tell,0.34,American,dwjudson,0,2/24/15 5:22
5.70E+17,negative,1,Flight Attendant Complaints,1,American,dwjudson,0,2/24/15 5:15
5.70E+17,negative,1,Can't Tell,0.6431,American,dwjudson,0,2/24/15 5:10
5.70E+17,negative,1,Late Flight,0.6685,American,DonnyrMartin,0,2/24/15 5:09
5.70E+17,negative,1,Flight Attendant Complaints,1,American,dwjudson,0,2/24/15 5:09
5.70E+17,positive,1,,,American,vicmeister,0,2/24/15 5:00
5.70E+17,positive,1,,,American,barrysterling,0,2/24/15 4:57
5.70E+17,positive,1,,,American,RobinaBennett,0,2/24/15 4:54
5.70E+17,neutral,0.6298,,0,American,VanekSue,0,2/24/15 4:53
5.70E+17,neutral,0.6755,,0,American,lindsey_kolb,0,2/24/15 4:53
5.70E+17,positive,0.6438,,,American,barrysterling,0,2/24/15 4:51
5.70E+17,negative,1,Customer Service Issue,1,American,bcruz1028,0,2/24/15 4:49
5.70E+17,neutral,0.3384,,0,American,superyan,0,2/24/15 4:45
5.70E+17,negative,1,Customer Service Issue,0.6606,American,JigsawLounge,0,2/24/15 4:44
5.70E+17,neutral,0.6883,,0,American,VanekSue,0,2/24/15 4:44
5.70E+17,neutral,0.6667,,0,American,ToxicLayge,0,2/24/15 4:42
5.70E+17,negative,1,Flight Attendant Complaints,1,American,joylauren3,0,2/24/15 4:42
5.70E+17,negative,1,Flight Attendant Complaints,0.6699,American,jash01,0,2/24/15 4:42
5.70E+17,negative,1,Cancelled Flight,1,American,Marci_DZ,0,2/24/15 4:42
5.70E+17,negative,1,Can't Tell,0.3539,American,alinaxkristin,2,2/24/15 4:41
5.70E+17,neutral,1,,,American,vicmeister,0,2/24/15 4:39
5.70E+17,positive,0.7068,,,American,eec215,0,2/24/15 4:39
5.70E+17,negative,1,Late Flight,0.6888,American,rduffy487,0,2/24/15 4:38
5.70E+17,negative,1,Customer Service Issue,0.6694,American,rduffy487,0,2/24/15 4:34
5.70E+17,negative,1,Late Flight,1,American,TameaA,0,2/24/15 4:31
5.70E+17,positive,1,,,American,vickky1319,0,2/24/15 4:29
5.70E+17,negative,1,Customer Service Issue,0.3414,American,JamesDegelder,0,2/24/15 4:28
5.70E+17,neutral,1,,,American,garmac87,0,2/24/15 4:25
5.70E+17,neutral,0.7118,,0,American,ToxicLayge,0,2/24/15 4:25
5.70E+17,negative,1,Flight Booking Problems,0.7,American,jhamby1,0,2/24/15 4:22
5.70E+17,negative,1,Flight Booking Problems,1,American,vicmeister,0,2/24/15 4:21
5.70E+17,negative,1,Customer Service Issue,1,American,jhamby1,0,2/24/15 4:18
5.70E+17,negative,0.6512,Can't Tell,0.6512,American,perelmuterm,0,2/24/15 4:17
5.70E+17,negative,1,Bad Flight,0.6687,American,perelmuterm,0,2/24/15 4:16
5.70E+17,negative,1,Customer Service Issue,1,American,jhamby1,0,2/24/15 4:16
5.70E+17,neutral,1,,,American,MarkJDiSalvo,0,2/24/15 4:16
5.70E+17,neutral,0.6827,,0,American,NJupdates247,0,2/24/15 4:14
5.70E+17,neutral,0.7175,,0,American,NJupdates247,0,2/24/15 4:13
5.70E+17,neutral,1,,,American,MarkJDiSalvo,0,2/24/15 4:10
5.70E+17,negative,0.7,Customer Service Issue,0.7,American,ianbeyer,0,2/24/15 4:09
5.70E+17,negative,1,Damaged Luggage,0.6637,American,JamesDegelder,0,2/24/15 4:08
5.70E+17,negative,1,Customer Service Issue,1,American,ianbeyer,0,2/24/15 4:07
5.70E+17,positive,1,,,American,rkflyga,0,2/24/15 4:05
5.70E+17,neutral,0.701,,0,American,ianbeyer,0,2/24/15 4:05
5.70E+17,negative,1,Customer Service Issue,1,American,ianbeyer,0,2/24/15 4:04
5.70E+17,negative,0.6801,Can't Tell,0.6801,American,Fede_123,0,2/24/15 4:03
5.70E+17,neutral,1,,,American,MarkJDiSalvo,0,2/24/15 4:01
5.70E+17,positive,0.6593,,,American,rkflyga,3,2/24/15 4:01
5.70E+17,negative,1,Flight Attendant Complaints,0.6659,American,weezerandburnie,0,2/24/15 4:01
5.70E+17,negative,1,Can't Tell,0.6148,American,perelmuterm,0,2/24/15 3:59
5.70E+17,neutral,1,,,American,MarkJDiSalvo,0,2/24/15 3:54
5.70E+17,negative,1,Customer Service Issue,1,American,richardgru,0,2/24/15 3:52
5.70E+17,neutral,0.6858,,,American,iSmellNothing,0,2/24/15 3:49
5.70E+17,negative,1,Customer Service Issue,1,American,diegolrz,0,2/24/15 3:48
5.70E+17,negative,1,Customer Service Issue,0.6663,American,GREATNESSEOA,0,2/24/15 3:46
5.70E+17,negative,0.6942,Bad Flight,0.6942,American,wbarkema,0,2/24/15 3:46
5.70E+17,negative,1,Late Flight,0.6914,American,diegolrz,0,2/24/15 3:45
5.70E+17,negative,1,Customer Service Issue,0.3503,American,GREATNESSEOA,0,2/24/15 3:43
5.70E+17,negative,1,Customer Service Issue,0.6778,American,GREATNESSEOA,0,2/24/15 3:42
5.70E+17,negative,1,Can't Tell,0.6304,American,GREATNESSEOA,0,2/24/15 3:41
5.70E+17,negative,1,Bad Flight,0.3496,American,wbarkema,0,2/24/15 3:40
5.70E+17,neutral,1,,,American,GREATNESSEOA,0,2/24/15 3:40
5.70E+17,negative,1,Customer Service Issue,0.3443,American,CampOwl,0,2/24/15 3:35
5.70E+17,positive,1,,,American,GREATNESSEOA,0,2/24/15 3:32
5.70E+17,negative,0.6324,Can't Tell,0.6324,American,GREATNESSEOA,0,2/24/15 3:31
5.70E+17,negative,1,Can't Tell,1,American,wbarkema,0,2/24/15 3:30
5.70E+17,neutral,1,,,American,wbarkema,0,2/24/15 3:26
5.70E+17,negative,0.7007,Lost Luggage,0.7007,American,CamaroGuySteve,0,2/24/15 3:26
5.70E+17,neutral,1,,,American,wbarkema,0,2/24/15 3:23
5.70E+17,negative,1,Lost Luggage,0.6673,American,CamaroGuySteve,0,2/24/15 3:22
5.70E+17,negative,1,Lost Luggage,1,American,CamaroGuySteve,0,2/24/15 3:21
5.70E+17,negative,1,Customer Service Issue,0.3647,American,Fede_123,0,2/24/15 3:20
5.70E+17,neutral,1,,,American,wbarkema,0,2/24/15 3:18
5.70E+17,negative,1,Customer Service Issue,0.6804,American,sirmunchie,0,2/24/15 3:17
5.70E+17,neutral,1,,,American,CamaroGuySteve,0,2/24/15 3:14
5.70E+17,negative,1,Customer Service Issue,0.675,American,SamuelMondo,0,2/24/15 3:13
5.70E+17,negative,1,Customer Service Issue,0.6761,American,SamuelMondo,0,2/24/15 3:12
5.70E+17,negative,1,Lost Luggage,1,American,CamaroGuySteve,0,2/24/15 3:12
5.70E+17,negative,1,Cancelled Flight,1,American,wbarkema,0,2/24/15 3:12
5.70E+17,negative,1,Bad Flight,0.6837,American,SamuelMondo,0,2/24/15 3:11
5.70E+17,negative,1,Customer Service Issue,0.6194,American,SamuelMondo,0,2/24/15 3:10
5.70E+17,neutral,0.3834,,0,American,JayFranceschi,0,2/24/15 3:08
5.70E+17,neutral,1,,,American,Cecilia_stories,0,2/24/15 3:05
5.70E+17,neutral,1,,,American,chasefoster,0,2/24/15 3:05
5.70E+17,negative,0.6868,Lost Luggage,0.3807,American,CamaroGuySteve,0,2/24/15 3:05
5.70E+17,negative,1,Customer Service Issue,1,American,SamuelMondo,0,2/24/15 3:04
5.70E+17,negative,1,longlines,0.3611,American,JayFranceschi,0,2/24/15 3:02
5.70E+17,negative,0.6989,Customer Service Issue,0.6989,American,sirmunchie,0,2/24/15 3:00
5.70E+17,negative,1,Flight Attendant Complaints,1,American,SouthSeth,0,2/24/15 2:59
5.70E+17,neutral,1,,,American,chasefoster,0,2/24/15 2:58
5.70E+17,negative,1,Lost Luggage,1,American,CamaroGuySteve,0,2/24/15 2:58
5.70E+17,negative,1,longlines,1,American,JayFranceschi,0,2/24/15 2:57
5.70E+17,negative,0.6753,Customer Service Issue,0.3494,American,AnnaIntheCity,0,2/24/15 2:56
5.70E+17,negative,0.6741,Flight Attendant Complaints,0.6741,American,CamaroGuySteve,0,2/24/15 2:55
5.70E+17,negative,1,Flight Attendant Complaints,0.6725,American,CamaroGuySteve,0,2/24/15 2:54
5.70E+17,neutral,1,,,American,chasefoster,0,2/24/15 2:53
5.70E+17,negative,1,Lost Luggage,0.3806,American,sannimaarit,0,2/24/15 2:51
5.70E+17,negative,1,Customer Service Issue,1,American,CamaroGuySteve,0,2/24/15 2:49
5.70E+17,negative,1,Late Flight,1,American,chasefoster,0,2/24/15 2:45
5.70E+17,neutral,1,,,American,DontenPhoto,0,2/24/15 2:44
5.70E+17,negative,1,Late Flight,1,American,chasefoster,0,2/24/15 2:42
5.70E+17,negative,1,Customer Service Issue,0.68,American,queenwitchiepoo,0,2/24/15 2:34
5.70E+17,positive,0.6162,,0,American,sannimaarit,0,2/24/15 2:25
5.70E+17,neutral,0.6596,,0,American,sannimaarit,0,2/24/15 2:19
5.70E+17,negative,0.6614,Can't Tell,0.6614,American,Jasra_G,0,2/24/15 2:13
5.70E+17,neutral,1,,,American,Joanna_Malek,0,2/24/15 2:08
